id,name,date_created,lat,lng,notification_type,geo_event_id,first_evac_time,lead_time_minutes,response_bucket,west_coast,hour,month,state,country
28506,Alexander Mountain Fire,2024-07-29 17:08:53.437778+00:00,40.428533,-105.2487,normal,28506.0,2024-07-29 17:36:53.576592+00:00,28.002313566666665,15-60 min,False,17,7,Colorado,US
28529,Nixon Fire,2024-07-29 19:35:01.472016+00:00,33.475469747655026,-116.78318071465056,normal,28529.0,2024-07-29 20:01:12.467439+00:00,26.18325705,15-60 min,True,19,7,California,US
28538,Dog Man Fire,2024-07-29 20:50:43.073568+00:00,44.19211,-104.6717,normal,28538.0,2024-07-29 21:46:09.872300+00:00,55.44664553333334,15-60 min,False,20,7,Wyoming,US
28540,Lower Granite Fire,2024-07-29 21:16:50.053589+00:00,46.5722776474349,-117.46760241210836,normal,28540.0,2024-07-29 21:49:05.913944+00:00,32.26433925,15-60 min,True,21,7,Washington,US
28541,Black Mountain Fire,2024-07-29 21:25:43.873168+00:00,47.012028,-112.772444,normal,28541.0,2024-07-29 23:37:49.225711+00:00,132.08920905,1-3 hours,False,21,7,Montana,US
28573,Cougar Fire,2024-07-29 23:32:54.884325+00:00,40.002009,-122.404759,normal,28573.0,2024-07-29 23:53:02.601664+00:00,20.128622316666668,15-60 min,True,23,7,California,US
28640,Stone Canyon Fire,2024-07-30 19:48:58.451137+00:00,40.23656811368042,-105.26075121869866,normal,28640.0,2024-07-30 20:07:01.212013+00:00,18.0460146,15-60 min,False,19,7,Colorado,US
28641,Pedro Fire,2024-07-30 19:52:36.891368+00:00,37.687777920916034,-120.31622709235504,normal,28641.0,2024-07-30 20:49:45.208738+00:00,57.138622833333336,15-60 min,True,19,7,California,US
28642,Gate Fire,2024-07-30 20:10:31.766719+00:00,37.96521497827436,-120.3941830505534,normal,28642.0,2024-07-30 20:39:17.149630+00:00,28.75638185,15-60 min,True,20,7,California,US
28660,Pleasant Valley Fire,2024-07-30 21:32:48.218724+00:00,42.30821,-104.725262,normal,28660.0,2024-07-31 00:48:50.096073+00:00,196.03128915,3+ hours,False,21,7,Wyoming,US
28682,Pole Fire,2024-07-30 23:31:01.230132+00:00,34.41424951157528,-117.17255527619967,normal,28682.0,2024-07-31 01:30:01.667049+00:00,119.00728195,1-3 hours,True,23,7,California,US
28707,Quarry Fire,2024-07-31 04:07:11.018031+00:00,39.53671075614815,-105.16242280756296,normal,28707.0,2024-07-31 05:02:45.732799+00:00,55.57857946666666,15-60 min,False,4,7,Colorado,US
28712,Road 20 Fire,2024-07-31 05:21:36.913428+00:00,47.38394053332041,-119.43758436418888,normal,28712.0,2024-07-31 05:28:45.886179+00:00,7.14954585,0-15 min,True,5,7,Washington,US
28754,Beebe Cliff Fire,2024-07-31 19:32:11.869230+00:00,47.796906,-119.976239,normal,28754.0,2024-07-31 20:32:40.421445+00:00,60.47587025,1-3 hours,True,19,7,Washington,US
28765,Lake Shore Fire,2024-07-31 20:44:25.381924+00:00,39.95759244686417,-105.36919960737532,normal,28765.0,2024-07-31 21:03:19.712974+00:00,18.9055175,15-60 min,False,20,7,Colorado,US
28833,Kirkendahl Fire,2024-08-01 20:41:25.674513+00:00,43.050032199999976,-123.6701797,normal,28833.0,2024-08-01 22:15:59.243095+00:00,94.55947636666666,1-3 hours,True,20,8,Oregon,US
28927,Mile Marker 132 Fire (580),2024-08-02 21:51:17.504213+00:00,44.127048315955534,-121.28273368841552,normal,28927.0,2024-08-02 22:55:53.870069+00:00,64.6060976,1-3 hours,True,21,8,Oregon,US
28934,River Road/Webber St Fire,2024-08-02 22:11:38.045393+00:00,45.613528,-121.198806,normal,28934.0,2024-08-02 23:30:19.934790+00:00,78.69815661666667,1-3 hours,True,22,8,Washington,US
28935,Alamos Fire,2024-08-02 22:19:38.047039+00:00,33.58520822359425,-117.16273194302332,normal,28935.0,2024-08-02 22:35:04.258921+00:00,15.4368647,15-60 min,True,22,8,California,US
28976,Stillman Fire (581),2024-08-03 01:28:15.075226+00:00,44.24739449081744,-120.96260604247118,normal,28976.0,2024-08-03 01:41:40.021004+00:00,13.415762966666668,0-15 min,True,1,8,Oregon,US
29020,Sunset Ridge Fire,2024-08-03 18:10:17.548284+00:00,48.964046,-119.334561,normal,29020.0,2024-08-03 18:31:24.753087+00:00,21.120080050000002,15-60 min,True,18,8,Washington,US
29042,Vegetation Fire,2024-08-03 20:57:31.030951+00:00,33.57935676905964,-117.18064315960844,normal,29042.0,2024-08-03 21:37:59.543040+00:00,40.47520148333333,15-60 min,True,20,8,California,US
29274,Bartlett Fire,2024-08-05 00:19:42.542998+00:00,33.895833,-111.65,normal,29274.0,2024-08-05 04:46:07.411679+00:00,266.4144780166667,3+ hours,False,0,8,Arizona,US
29277,Bella Fire,2024-08-05 00:41:38.672380+00:00,35.63743581307492,-117.97682286729496,normal,29277.0,2024-08-05 01:35:12.726437+00:00,53.567567616666665,15-60 min,True,0,8,California,US
29284,Clair Fire,2024-08-05 00:53:27.846833+00:00,33.946033,-111.704783,normal,29284.0,2024-08-05 04:44:56.100024+00:00,231.47088651666667,3+ hours,False,0,8,Arizona,US
29303,Bennett Fire (596),2024-08-05 01:54:29.462357+00:00,44.947334,-120.656555,normal,29303.0,2024-08-05 03:22:41.334452+00:00,88.19786825,1-3 hours,True,1,8,Oregon,US
29308,Elk Lane Fire (604),2024-08-05 02:33:08.352614+00:00,44.657306,-121.224369,normal,29308.0,2024-08-05 03:18:38.441693+00:00,45.501484649999995,15-60 min,True,2,8,Oregon,US
29309,Wally Fire,2024-08-05 02:34:19.975048+00:00,33.826111,-111.329444,normal,29309.0,2024-08-05 22:22:12.502309+00:00,1187.87545435,3+ hours,False,2,8,Arizona,US
29352,Calcite Creek Fire,2024-08-05 16:30:57.233951+00:00,48.999983,-120.552633,normal,29352.0,2024-08-07 18:53:02.821676+00:00,3022.09312875,3+ hours,True,16,8,British Columbia,CA
29366,Town Gulch Fire,2024-08-05 17:25:48.654055+00:00,44.8775,-117.254967,normal,29366.0,2024-08-06 03:15:42.354177+00:00,589.8950020333334,3+ hours,True,17,8,Oregon,US
29388,Salmon Creek Fire,2024-08-05 18:37:17.765350+00:00,48.52586659095141,-119.71331818497184,normal,29388.0,2024-08-05 22:05:38.767885+00:00,208.35004225,3+ hours,True,18,8,Washington,US
29398,Hampton Fire,2024-08-05 19:28:12.289490+00:00,43.97172270565383,-123.01477384695391,normal,29398.0,2024-08-05 20:02:55.929066+00:00,34.727326266666665,15-60 min,True,19,8,Oregon,US
29451,Edgehill Fire,2024-08-05 21:47:25.948812+00:00,34.152585,-117.303954,normal,29451.0,2024-08-05 22:50:12.770823+00:00,62.78036685,1-3 hours,True,21,8,California,US
29452,Wolf Fork Fire,2024-08-05 21:47:58.536237+00:00,46.208192,-117.858139,normal,29452.0,2024-08-07 22:03:51.362729+00:00,2895.8804415333334,3+ hours,True,21,8,Washington,US
29462,Sandstone Fire,2024-08-05 22:10:59.611938+00:00,44.9865,-122.174167,normal,29462.0,2024-08-07 22:23:11.765061+00:00,2892.20255205,3+ hours,True,22,8,Oregon,US
29484,Williams Mine Fire,2024-08-05 23:03:06.939000+00:00,46.175117,-121.601617,normal,29484.0,2024-08-06 13:46:11.516922+00:00,883.0762986999999,3+ hours,True,23,8,Washington,US
29487,Bulldog Fire,2024-08-05 23:06:57.836060+00:00,44.212367,-115.90005,normal,29487.0,2024-08-07 18:10:09.566057+00:00,2583.19549995,3+ hours,True,23,8,Idaho,US
29499,Snag Fire,2024-08-05 23:27:57.657886+00:00,44.548367,-115.840167,normal,29499.0,2024-08-08 04:54:53.851180+00:00,3206.9365549,3+ hours,True,23,8,Idaho,US
29519,Warner Peak Fire,2024-08-06 00:19:57.304025+00:00,42.427783,-119.8052,normal,29519.0,2024-08-07 19:01:24.562968+00:00,2561.4543157166668,3+ hours,True,0,8,Oregon,US
29525,Goat Fire,2024-08-06 00:34:02.014528+00:00,44.431667,-115.827817,normal,29525.0,2024-10-04 21:44:20.271608+00:00,86230.30428466666,3+ hours,True,0,8,Idaho,US
29545,Black Eagle Fire,2024-08-06 01:39:04.104188+00:00,44.987867,-114.587033,normal,29545.0,2024-08-28 21:26:00.595349+00:00,32866.94151935,3+ hours,False,1,8,Idaho,US
29552,Paddock Fire,2024-08-06 02:02:06.463402+00:00,44.15945,-116.511238,normal,29552.0,2024-08-07 01:37:59.013001+00:00,1415.8758266500001,3+ hours,True,2,8,Idaho,US
29588,Nellie Fire,2024-08-06 15:47:14.185785+00:00,44.15905,-115.713217,normal,29588.0,2024-08-20 20:32:00.452488+00:00,20444.77111171667,3+ hours,True,15,8,Idaho,US
29710,Element Fire,2024-08-07 01:41:19.545621+00:00,35.457633,-114.09145,normal,29710.0,2024-08-07 05:02:46.935083+00:00,201.45649103333332,3+ hours,False,1,8,Arizona,US
29733,Left Fork Fire,2024-08-07 04:12:45.157121+00:00,35.443783,-114.077033,normal,29733.0,2024-08-07 04:14:19.625344+00:00,1.5744703833333333,0-15 min,False,4,8,Arizona,US
29745,Crozier Fire,2024-08-07 06:01:53.503556+00:00,38.82855580331562,-120.69749244446848,normal,29745.0,2024-08-07 07:53:36.765990+00:00,111.72104056666667,1-3 hours,True,6,8,California,US
29824,Silver Fire,2024-08-07 21:17:17.774632+00:00,38.70535390674766,-121.0198220461792,normal,29824.0,2024-08-07 21:45:58.942381+00:00,28.68612915,15-60 min,True,21,8,California,US
29861,Clay Pit Fire,2024-08-07 23:23:01.403569+00:00,40.29655227997614,-111.9272796117855,normal,29861.0,2024-08-07 23:28:22.515825+00:00,5.351870933333333,0-15 min,False,23,8,Utah,US
29873,Byrne Fire,2024-08-07 23:54:14.792833+00:00,39.25879940678382,-121.21048947134534,normal,29873.0,2024-08-08 00:25:23.800836+00:00,31.150133383333333,15-60 min,True,23,8,California,US
29880,Purple Fire,2024-08-08 00:30:55.477323+00:00,39.45867996293308,-121.35772407194249,normal,29880.0,2024-08-08 01:38:39.000907+00:00,67.72539306666667,1-3 hours,True,0,8,California,US
29913,Flat Fire,2024-08-08 06:40:19.053398+00:00,43.988667,-115.82,normal,29913.0,2024-08-17 17:29:28.345037+00:00,13609.154860649998,3+ hours,True,6,8,Idaho,US
29948,Lee Falls Fire,2024-08-08 18:26:23.946687+00:00,45.45692751284125,-123.26571524585935,normal,29948.0,2024-08-08 19:10:37.326711+00:00,44.223000400000004,15-60 min,True,18,8,Oregon,US
29976,Farm Fire,2024-08-08 21:48:10.945033+00:00,34.483833,-112.89725,normal,29976.0,2024-08-08 22:37:16.443245+00:00,49.09163686666667,15-60 min,False,21,8,Arizona,US
30053,Canyon Fire,2024-08-09 06:02:08.647621+00:00,37.97781582494639,-120.21348540770438,normal,30053.0,2024-08-09 06:50:58.889345+00:00,48.837362066666664,15-60 min,True,6,8,California,US
30056,South End Fire,2024-08-09 07:23:58.498059+00:00,45.30535176741074,-122.66232344599342,normal,30056.0,2024-08-09 07:35:06.364113+00:00,11.1311009,0-15 min,True,7,8,Oregon,US
30072,Ruby Fire,2024-08-09 15:22:50.360349+00:00,48.67895,-121.04844,normal,30072.0,2024-08-10 14:36:50.226638+00:00,1393.9977714833333,3+ hours,True,15,8,Washington,US
30081,Boise Fire,2024-08-09 17:04:25.652446+00:00,41.25099684628839,-123.51762185788284,normal,30081.0,2024-08-10 01:05:30.222872+00:00,481.0761737666666,3+ hours,True,17,8,California,US
30192,Merna Butte Fire,2024-08-10 08:55:49.584209+00:00,42.93803321498984,-110.36338023945854,normal,30192.0,2024-08-10 15:29:04.162731+00:00,393.24297536666666,3+ hours,False,8,8,Wyoming,US
30232,Blue Fire,2024-08-10 19:47:20.283173+00:00,35.334176665894915,-118.42035628882942,normal,30232.0,2024-08-10 20:14:18.004908+00:00,26.962028916666668,15-60 min,True,19,8,California,US
30251,Dixon/Tiller Trail Fire,2024-08-10 21:54:30.025550+00:00,42.916386532368335,-122.93115738599812,normal,30251.0,2024-08-10 22:26:02.779674+00:00,31.545902066666667,15-60 min,True,21,8,Oregon,US
30266,Lower Fire,2024-08-10 23:04:00.882593+00:00,40.581893,-122.449341,normal,30266.0,2024-08-10 23:29:02.913188+00:00,25.03384325,15-60 min,True,23,8,California,US
30405,Pass Fire,2024-08-11 22:10:38.456942+00:00,39.32702136002473,-120.204285751762,normal,30405.0,2024-08-11 22:43:47.056274+00:00,33.1433222,15-60 min,True,22,8,California,US
30419,10th Fire,2024-08-11 23:35:50.743702+00:00,39.49804841555022,-121.58695678199363,normal,30419.0,2024-08-11 23:43:06.523657+00:00,7.262999249999999,0-15 min,True,23,8,California,US
30444,Gold Ranch Fire,2024-08-12 01:40:36.837023+00:00,39.483333,-119.990167,normal,30444.0,2024-08-12 01:53:39.688559+00:00,13.0475256,0-15 min,True,1,8,Nevada,US
30451,Coffee Pot Fire,2024-08-12 02:20:14.788649+00:00,36.38707519499236,-118.76611400186542,normal,30451.0,2024-08-20 21:56:26.492851+00:00,12696.195070033335,3+ hours,True,2,8,California,US
30482,Oregon Fire,2024-08-12 17:41:34.479081+00:00,39.55099668681916,-121.53606493825777,normal,30482.0,2024-08-12 17:53:41.403118+00:00,12.115400616666667,0-15 min,True,17,8,California,US
30516,Anita Fire,2024-08-12 20:30:38.294437+00:00,32.7210763715905,-116.92953969638856,normal,30516.0,2024-08-12 20:45:13.265150+00:00,14.582845216666668,0-15 min,True,20,8,California,US
30657,Moon Fire,2024-08-13 21:20:37.990060+00:00,34.28552454030216,-117.8418653478296,normal,30657.0,2024-08-13 21:22:08.665013+00:00,1.5112492166666667,0-15 min,True,21,8,California,US
30713,Milepost 57 Fire,2024-08-14 04:09:27.587871+00:00,45.698368,-121.65693,normal,30713.0,2024-08-14 04:27:29.205877+00:00,18.026966766666664,15-60 min,True,4,8,Oregon,US
30716,Atherton Fire,2024-08-14 06:17:29.159833+00:00,38.117104068988965,-122.5626564101064,normal,30716.0,2024-08-14 06:51:07.640469+00:00,33.64134393333333,15-60 min,True,6,8,California,US
30783,Beaver Pond Fire,2024-08-14 22:17:57.809510+00:00,48.33732935141475,-120.08672965393166,normal,30783.0,2024-08-14 22:26:24.009552+00:00,8.436667366666667,0-15 min,True,22,8,Washington,US
30814,2620 Road/Jupiter Fire,2024-08-15 01:00:13.728196+00:00,47.68378355771509,-122.9722774974506,normal,30814.0,2024-08-15 19:10:24.710096+00:00,1090.1830316666667,3+ hours,True,1,8,Washington,US
30984,Fish Creek Fire,2024-08-16 20:04:19.268982+00:00,43.67386408223766,-110.14430303958603,normal,30984.0,2024-08-21 22:43:34.776262+00:00,7359.258454666667,3+ hours,False,20,8,Wyoming,US
31014,Nevada Fire,2024-08-16 22:28:39.996725+00:00,39.23944005015113,-121.0353471396923,normal,31014.0,2024-08-16 23:08:55.802393+00:00,40.2634278,15-60 min,True,22,8,California,US
31154,Tagee Fire,2024-08-17 23:01:17.996530+00:00,42.876217,-112.566167,normal,31154.0,2024-08-18 00:19:09.966210+00:00,77.86616133333334,1-3 hours,False,23,8,Idaho,US
31231,Vegetation Fire (672),2024-08-18 04:09:39.753362+00:00,45.7447475790716,-120.17529948121664,normal,31231.0,2024-08-18 04:16:04.076733+00:00,6.405389516666667,0-15 min,True,4,8,Oregon,US
31232,Vegetation Fire,2024-08-18 04:16:07.839340+00:00,47.1887206627676,-119.15060046834624,normal,31232.0,2024-08-18 04:36:14.288921+00:00,20.10749301666667,15-60 min,True,4,8,Washington,US
31237,Shugart Fire,2024-08-18 05:17:36.773028+00:00,47.77858910318193,-120.64635282357744,normal,31237.0,2024-08-18 06:04:14.462746+00:00,46.62816196666667,15-60 min,True,5,8,Washington,US
31241,Yaksum Fire,2024-08-18 06:15:20.597553+00:00,47.4582,-120.4753,normal,31241.0,2024-08-18 06:53:59.372544+00:00,38.646249850000004,15-60 min,True,6,8,Washington,US
31275,Stranger Creek II Fire,2024-08-18 17:00:44.450684+00:00,48.24638,-118.34805,normal,31275.0,2024-08-20 19:15:06.835798+00:00,3014.3730852333333,3+ hours,True,17,8,Washington,US
31302,Wicked Drive Fire,2024-08-18 19:39:35.447176+00:00,47.868032,-117.810421,normal,31302.0,2024-08-18 23:07:27.420422+00:00,207.86622076666666,3+ hours,True,19,8,Washington,US
31320,Ochoco Fire (675),2024-08-18 20:52:12.043811+00:00,44.50049521778672,-121.1237287526798,normal,31320.0,2024-08-19 02:14:42.445534+00:00,322.5066953833333,3+ hours,True,20,8,Oregon,US
31325,Daly Fire,2024-08-18 20:55:43.068819+00:00,46.189667,-113.863667,normal,31325.0,2024-09-03 21:27:11.339313+00:00,23071.4711749,3+ hours,False,20,8,Montana,US
31326,Boulder Creek Fire,2024-08-18 21:00:43.739126+00:00,45.08954,-117.42065,normal,31326.0,2024-08-19 23:29:37.473633+00:00,1588.8955751166666,3+ hours,True,21,8,Oregon,US
31458,Charm Fire,2024-08-19 20:45:57.336475+00:00,48.849953,-119.528032,normal,31458.0,2024-08-19 20:49:37.756069+00:00,3.6736598999999996,0-15 min,True,20,8,Washington,US
31474,Bohoskey Fire,2024-08-19 21:45:47.413024+00:00,46.62795890158549,-120.39789113431912,normal,31474.0,2024-08-19 22:51:30.649393+00:00,65.72060615000001,1-3 hours,True,21,8,Washington,US
31608,Stayman Fire,2024-08-20 21:29:54.145126+00:00,47.772467,-120.098934,normal,31608.0,2024-08-20 22:09:32.265283+00:00,39.63533595,15-60 min,True,21,8,Washington,US
31633,Upper Ruby Fire,2024-08-20 23:15:21.045980+00:00,48.548891,-117.468609,normal,31633.0,2024-08-23 16:46:22.141902+00:00,3931.0182653666666,3+ hours,True,23,8,Washington,US
31693,Amaral Fire,2024-08-21 16:55:07.945548+00:00,38.25253119256985,-122.1744014762192,normal,31693.0,2024-08-21 17:13:27.123834+00:00,18.319638100000002,15-60 min,True,16,8,California,US
31699,House Draw Fire,2024-08-21 17:32:21.288720+00:00,44.13025,-106.520417,normal,31699.0,2024-08-21 19:03:31.656460+00:00,91.17279566666666,1-3 hours,False,17,8,Wyoming,US
31764,Barber Draw Fire,2024-08-21 21:40:59.977101+00:00,45.22218883557332,-106.86049172480725,normal,31764.0,2024-08-22 01:36:48.850380+00:00,235.81455465,3+ hours,False,21,8,Wyoming,US
31790,Constitution Fire,2024-08-21 23:51:00.103824+00:00,44.535534,-105.486581,normal,31790.0,2024-08-22 03:22:29.548127+00:00,211.49073838333334,3+ hours,False,23,8,Wyoming,US
31803,Flat Rock Fire,2024-08-22 00:21:00.035814+00:00,44.27297447715338,-105.73801429819872,normal,31803.0,2024-08-22 03:54:50.721262+00:00,213.84475746666666,3+ hours,False,0,8,Wyoming,US
31836,Remington Fire,2024-08-22 14:33:44.630748+00:00,44.94164,-106.07122,normal,31836.0,2024-08-23 16:13:24.082077+00:00,1539.65752215,3+ hours,False,14,8,Montana,US
31935,Refugio Fire,2024-08-23 06:40:40.759110+00:00,34.50082677639651,-120.06670072241796,normal,31935.0,2024-08-23 07:16:08.254982+00:00,35.458264533333335,15-60 min,True,6,8,California,US
31971,McElwain Fire,2024-08-23 19:54:41.174826+00:00,46.8435,-113.1015,normal,31971.0,2024-08-24 00:10:47.207517+00:00,256.10054485,3+ hours,False,19,8,Montana,US
31987,Big Hollow Fire,2024-08-23 21:30:18.855430+00:00,45.013967,-113.352767,normal,31987.0,2024-08-24 15:59:32.463647+00:00,1109.2268036166668,3+ hours,False,21,8,Idaho,US
31997,Sharrott Creek Fire,2024-08-23 22:05:18.782030+00:00,46.508701,-114.18433,normal,31997.0,2024-08-23 23:15:04.488743+00:00,69.76177854999999,1-3 hours,False,22,8,Montana,US
32031,Country Fire,2024-08-24 00:34:09.208145+00:00,39.210674,-121.171701,normal,32031.0,2024-08-24 00:45:48.559240+00:00,11.655851583333334,0-15 min,True,0,8,California,US
32119,Boulter Fire,2024-08-24 20:21:06.204275+00:00,40.002338,-112.275245,normal,32119.0,2024-08-24 23:23:46.317753+00:00,182.66855796666667,3+ hours,False,20,8,Utah,US
32204,Tenaja Fire,2024-08-25 18:59:52.617863+00:00,33.58368326530575,-117.40341265994115,normal,32204.0,2024-08-25 20:06:00.177764+00:00,66.12599835,1-3 hours,True,18,8,California,US
32437,Roxborough Fire,2024-08-27 23:09:22.567456+00:00,39.46359746018479,-105.05872292979736,normal,32437.0,2024-08-27 23:59:07.798208+00:00,49.753845866666666,15-60 min,False,23,8,Colorado,US
32443,Vegetation Fire,2024-08-27 23:46:09.198976+00:00,45.744224,-120.813028,normal,32443.0,2024-08-28 00:41:18.243867+00:00,55.150748183333334,15-60 min,True,23,8,Washington,US
32506,Keys Fire,2024-08-28 21:01:38.255250+00:00,33.28986514641855,-117.0795962466717,normal,32506.0,2024-08-28 21:38:31.954256+00:00,36.89498343333333,15-60 min,True,21,8,California,US
32509,Mowry Fire,2024-08-28 21:24:13.944790+00:00,47.450433,-116.88095,normal,32509.0,2024-08-29 00:29:57.757924+00:00,185.7302189,3+ hours,True,21,8,Idaho,US
32560,Preacher Fire,2024-08-29 17:40:15.077477+00:00,34.299283,-111.18055,normal,32560.0,2024-09-07 17:35:24.381465+00:00,12955.155066466667,3+ hours,False,17,8,Arizona,US
32727,County Line Fire,2024-08-31 19:25:16.297416+00:00,47.366166864307104,-116.9337934372886,normal,32727.0,2024-08-31 20:00:39.567967+00:00,35.387842516666666,15-60 min,True,19,8,Idaho,US
32754,Chicken Fire,2024-08-31 22:33:52.685173+00:00,41.9980978,-121.9997432,normal,32754.0,2024-08-31 23:07:25.582735+00:00,33.548292700000005,15-60 min,True,22,8,Oregon,US
32758,Thorpe Fire,2024-08-31 22:52:56.192772+00:00,47.6138245,-117.5612386,normal,32758.0,2024-08-31 23:47:55.415335+00:00,54.987042716666664,15-60 min,True,22,8,Washington,US
32769,Hill Fire,2024-08-31 23:55:18.892634+00:00,39.0557755343936,-122.9308871789746,normal,32769.0,2024-09-01 00:19:54.067524+00:00,24.586248166666667,15-60 min,True,23,8,California,US
32797,West Fire,2024-09-01 15:59:02.567810+00:00,34.42275651541428,-111.38793273574689,normal,32797.0,2024-09-09 20:15:46.985001+00:00,11776.740286516666,3+ hours,False,15,9,Arizona,US
32802,Silver Spoon Fire,2024-09-01 17:32:21.519786+00:00,44.93260286512037,-105.77968052878876,normal,32802.0,2024-09-01 18:49:00.686624+00:00,76.65278063333334,1-3 hours,False,17,9,Montana,US
32811,Coarsegold Fire,2024-09-01 18:24:40.092562+00:00,37.20625071387708,-119.69277156742626,normal,32811.0,2024-09-01 18:36:34.463912+00:00,11.906189166666667,0-15 min,True,18,9,California,US
32818,Robert Fire,2024-09-01 20:06:22.404206+00:00,38.21305732161693,-122.16273573439884,normal,32818.0,2024-09-01 20:37:36.312969+00:00,31.231812716666663,15-60 min,True,20,9,California,US
32832,Record Fire,2024-09-01 21:31:45.530864+00:00,33.81030129590846,-116.94751442717728,normal,32832.0,2024-09-02 02:14:05.456347+00:00,282.3320913833333,3+ hours,True,21,9,California,US
32833,Sierra Fire,2024-09-01 21:39:23.158475+00:00,37.31343,-119.612597,normal,32833.0,2024-09-01 22:06:52.250551+00:00,27.48486793333333,15-60 min,True,21,9,California,US
32837,Wood Fire,2024-09-01 22:16:18.294731+00:00,33.23547747602967,-111.12694747009036,normal,32837.0,2024-09-05 13:22:26.985417+00:00,5226.144844766666,3+ hours,False,22,9,Arizona,US
32838,Copperfield Fire,2024-09-01 22:24:15.625951+00:00,42.554333,-121.756,normal,32838.0,2024-09-01 23:32:42.671506+00:00,68.45075924999999,1-3 hours,True,22,9,Oregon,US
32884,Conroy Road Fire (756),2024-09-02 05:41:43.483645+00:00,45.258938,-121.083748,normal,32884.0,2024-09-02 12:27:37.850989+00:00,405.90612239999996,3+ hours,True,5,9,Oregon,US
32888,Wiley Flat Fire (772),2024-09-02 12:01:56.873395+00:00,44.045385739504354,-120.2772586292202,normal,32888.0,2024-09-02 19:26:13.698667+00:00,444.2804212,3+ hours,True,12,9,Oregon,US
32890,Shoe Fly Fire (766),2024-09-02 13:04:04.978285+00:00,44.63049,-120.03841,normal,32890.0,2024-09-02 15:34:06.042712+00:00,150.01774045,1-3 hours,True,13,9,Oregon,US
32904,Oak Canyon Fire (773),2024-09-02 16:05:11.150772+00:00,45.27827,-121.04147,normal,32904.0,2024-09-02 18:00:04.497028+00:00,114.88910426666666,1-3 hours,True,16,9,Oregon,US
32936,Rail Ridge Fire (761),2024-09-02 19:05:38.679880+00:00,44.240833,-119.559833,normal,32936.0,2024-09-02 23:24:01.388187+00:00,258.37847178333334,3+ hours,True,19,9,Oregon,US
32939,Glendale Fire,2024-09-02 19:19:57.513579+00:00,43.407648,-114.312143,normal,32939.0,2024-09-03 00:45:15.404968+00:00,325.29818981666665,3+ hours,False,19,9,Idaho,US
32966,778 Fire,2024-09-02 21:22:19.203023+00:00,44.28,-119.607833,normal,32966.0,2024-09-03 01:40:10.060673+00:00,257.8476275,3+ hours,True,21,9,Oregon,US
32972,Bear Fire,2024-09-02 21:39:36.095240+00:00,39.59356547455178,-120.21894429455132,normal,32972.0,2024-09-02 22:13:54.405366+00:00,34.30516876666666,15-60 min,True,21,9,Nevada,US
32983,Cimmaron Fire,2024-09-02 22:26:41.255357+00:00,47.62219316791624,-117.29469432109072,normal,32983.0,2024-09-02 23:33:13.478818+00:00,66.53705768333333,1-3 hours,True,22,9,Washington,US
32985,Red Rock Fire,2024-09-02 22:42:18.343619+00:00,44.98895,-114.424633,normal,32985.0,2024-09-04 15:31:53.556995+00:00,2449.5868896,3+ hours,False,22,9,Idaho,US
32989,779 Fire,2024-09-02 22:45:37.510514+00:00,44.155541,-119.687687,normal,32989.0,2024-09-04 00:37:07.538478+00:00,1551.5004660666666,3+ hours,True,22,9,Oregon,US
33034,Hawley Ridge Fire (793),2024-09-03 01:46:00.553072+00:00,44.083,-120.144333,normal,33034.0,2024-09-04 16:59:21.769075+00:00,2353.3536000500003,3+ hours,True,1,9,Oregon,US
33065,Lava Fire,2024-09-03 05:29:19.387370+00:00,44.386459,-116.254458,normal,33065.0,2024-09-07 22:57:23.434850+00:00,6808.067458,3+ hours,True,5,9,Idaho,US
33088,Vanity Fire,2024-09-03 15:54:18.796856+00:00,44.52425,-115.078,normal,33088.0,2024-09-16 21:25:50.997779+00:00,19051.53668205,3+ hours,True,15,9,Idaho,US
33127,Boone Fire,2024-09-03 19:20:05.355323+00:00,36.11870889444566,-120.58460829900363,normal,33127.0,2024-09-04 15:49:39.595926+00:00,1229.5706767166666,3+ hours,True,19,9,California,US
33182,Masonite Fire,2024-09-03 23:45:00.510542+00:00,39.17488154468617,-123.21272450247749,normal,33182.0,2024-09-04 00:20:46.267106+00:00,35.762609399999995,15-60 min,True,23,9,California,US
33263,I5 Fire,2024-09-04 21:03:58.980666+00:00,42.151746,-122.643529,normal,33263.0,2024-09-04 21:17:17.586343+00:00,13.310094616666667,0-15 min,True,21,9,Oregon,US
33277,Blewett Fire,2024-09-04 22:03:31.510308+00:00,47.336558,-120.592604,normal,33277.0,2024-09-04 22:36:52.257620+00:00,33.345788533333334,15-60 min,True,22,9,Washington,US
33287,Post Fire,2024-09-04 23:18:09.869186+00:00,33.7722753,-117.2980262,normal,33287.0,2024-09-04 23:48:53.037102+00:00,30.719465266666667,15-60 min,True,23,9,California,US
33303,Studhorse Fire (827),2024-09-05 01:19:30.546914+00:00,44.63244134471762,-120.62818699709172,normal,33303.0,2024-09-05 20:42:15.019020+00:00,1162.7412017666668,3+ hours,True,1,9,Oregon,US
33361,Devils Knob Fire,2024-09-05 21:58:04.336594+00:00,42.89195,-122.8627,normal,33361.0,2024-09-06 16:48:10.993240+00:00,1130.1109441,3+ hours,True,21,9,Oregon,US
